店铺id,评分,评论数量,人均消费,归属商圈,菜系类型,county,距离描述
15489147,4.4,95,82,总部基地/丰台体育中心/南宫地区,北京菜,丰台区,距市中心13.3km
8591504,4.4,95,44,首都机场/新国展地区,小吃,朝阳区,距市中心16.8km
7023197,4.4,95,55,,小吃,顺义区,距市中心32km
4964016,4.4,95,112,北京西站/丽泽商务区,火锅,丰台区,距市中心9.5km
4993852,4.4,94,106,中关村/五道口,西北菜,海淀区,距市中心10.4km
4939451,4.4,94,69,中关村/五道口,日本料理,海淀区,距市中心12km
4962245,4.4,94,43,,西北菜,昌平区,距市中心18.1km
4960427,4.4,94,37,,小吃,西城区,距市中心3.3km
222076,4.4,93,171,中关村/五道口,江浙菜,海淀区,距市中心10.4km
15913457,4.4,93,52,,小吃,大兴区,距市中心11.8km
15477846,4.4,93,109,回龙观/天通苑地区,火锅,昌平区,距市中心18.5km
4936157,4.4,93,109,西直门/北京展览馆地区,火锅,西城区,距市中心6.5km
11598662,4.4,92,108,永定门/南站/大红门/南苑地区,西北菜,丰台区,距市中心8.4km
4953459,4.4,91,33,公主坟/五棵松/石景山游乐园地区,日本料理,海淀区,距市中心11.4km
16552085,4.4,91,120,大兴北京新机场地区,韩国料理,大兴区,距市中心25.3km
4936329,4.4,91,33,后海/南锣鼓巷地区,日本料理,西城区,距市中心4.9km
7021904,4.4,91,135,国贸地区,烧烤,朝阳区,距市中心5.5km
4938843,4.4,90,171,,北京菜,海淀区,距市中心10.8km
4953729,4.4,90,101,前门/天坛公园/崇文门,烧烤,东城区,距市中心1.1km
15468708,4.4,90,28,西单/金融街地区,日本料理,西城区,距市中心4km
22517415,4.4,90,106,西直门/北京展览馆地区,烧烤,海淀区,距市中心8km
15571740,4.4,89,33,永定门/南站/大红门/南苑地区,面包甜点,丰台区,距市中心11.1km
16553011,4.4,89,124,前门/天坛公园/崇文门,火锅,西城区,距市中心4km
4945277,4.4,89,103,,烧烤,西城区,距市中心6.2km
4949012,4.4,88,39,,小吃,海淀区,距市中心12.5km
12210219,4.4,88,157,天安门/王府井地区,火锅,东城区,距市中心741m
15598610,4.4,88,75,西直门/北京展览馆地区,东北菜,海淀区,距市中心9.5km
11102974,4.4,87,157,传媒大学/管庄地区,火锅,朝阳区,距市中心16.3km
15622631,4.4,87,20,上地产业园/西三旗,小吃,昌平区,距市中心18.6km
15897059,4.4,87,27,马甸/安贞地区,小吃,西城区,距市中心7.5km
4927731,4.4,86,212,天安门/王府井地区,北京菜,西城区,距市中心3.3km
4938059,4.4,86,87,,北京菜,海淀区,距市中心9km
336629,4.4,86,101,密云城区,川菜,密云区,
12203929,4.4,84,37,昌平城区/十三陵度假区,小吃,昌平区,距市中心38.7km
4985475,4.4,83,92,昌平城区/十三陵度假区,川菜,昌平区,距市中心37.7km
4946495,4.4,83,26,西单/金融街地区,面包甜点,西城区,距市中心5.5km
16548115,4.4,83,32,,快餐简餐,西城区,距市中心6km
14938201,4.4,82,42,北京站,小吃,东城区,距市中心2.6km
4936282,4.4,82,63,,东北菜,丰台区,距市中心4.7km
4951602,4.4,81,28,,快餐简餐,丰台区,距市中心10.5km
15907683,4.4,81,23,总部基地/丰台体育中心/南宫地区,面包甜点,丰台区,距市中心12.8km
4938196,4.4,81,21,三里屯/工体/东直门地区,小吃,东城区,距市中心4.4km
4943175,4.4,81,162,马甸/安贞地区,火锅,西城区,距市中心5.5km
15612812,4.4,81,35,永定门/南站/大红门/南苑地区,快餐简餐,西城区,距市中心5km
13012631,4.4,80,35,,小吃,海淀区,距市中心12.4km
329655,4.4,80,21,前门/天坛公园/崇文门,面包甜点,东城区,距市中心1.3km
326228,4.4,79,63,中关村/五道口,东北菜,海淀区,距市中心10.5km
4953210,4.4,78,42,环球影城度假区及周边,面包甜点,通州区,距市中心22.1km
7036947,4.4,78,92,房山风景区,川菜,房山区,距市中心24.6km
4942257,4.4,77,31,中关村/五道口,面包甜点,海淀区,距市中心10.1km
12210043,4.4,77,98,中关村/五道口,西餐,海淀区,距市中心11.3km
4945153,4.4,77,36,,面包甜点,东城区,距市中心1.1km
8595697,4.4,77,65,西直门/北京展览馆地区,新疆菜,海淀区,距市中心6.5km
4952566,4.4,76,37,亦庄地区,西餐,大兴区,距市中心16.6km
15484219,4.4,76,30,房山风景区,快餐简餐,房山区,距市中心26.6km
4958727,4.4,75,38,西直门/北京展览馆地区,咖啡店,西城区,距市中心6.2km
15458964,4.4,74,28,公主坟/五棵松/石景山游乐园地区,日本料理,石景山区,距市中心18.1km
4938160,4.4,74,222,,湖北菜,西城区,距市中心5.5km
15475423,4.4,74,29,,小吃,东城区,距市中心6.5km
16547330,4.4,72,44,公主坟/五棵松/石景山游乐园地区,小吃,石景山区,距市中心15.5km
20614351,4.4,72,229,西单/金融街地区,西餐,西城区,距市中心3.1km
11194821,4.4,72,36,西直门/北京展览馆地区,小吃,海淀区,距市中心7.7km
22510951,4.4,71,182,中关村/五道口,西餐,海淀区,距市中心11.5km
7048194,4.4,71,79,,烧烤,丰台区,距市中心12km
5553567,4.4,71,33,上地产业园/西三旗,日本料理,海淀区,距市中心15.1km
22517570,4.4,71,38,公主坟/五棵松/石景山游乐园地区,小吃,石景山区,距市中心18.1km
15496206,4.4,71,75,,湘菜,海淀区,距市中心18.8km
4982176,4.4,71,54,上地产业园/西三旗,,昌平区,距市中心18.8km
8626714,4.4,70,16,回龙观/天通苑地区,快餐简餐,昌平区,距市中心20.6km
16565510,4.4,69,104,,川菜,海淀区,距市中心12.5km
7032276,4.4,69,31,上地产业园/西三旗,小吃,海淀区,距市中心15.5km
4961640,4.4,69,17,前门/天坛公园/崇文门,,东城区,距市中心1.6km
15660257,4.4,69,97,沙河大学城/上庄地区,面包甜点,昌平区,距市中心29.1km
15478554,4.4,68,29,,快餐简餐,东城区,距市中心1.1km
15496222,4.4,68,38,房山风景区,快餐简餐,房山区,距市中心29.6km
15916614,4.4,68,47,国贸地区,北京菜,东城区,距市中心3.5km
228659,4.4,68,119,国贸地区,火锅,朝阳区,距市中心4.2km
4970304,4.4,68,114,,火锅,朝阳区,距市中心5.2km
15946672,4.4,67,31,上地产业园/西三旗,快餐简餐,海淀区,距市中心15.4km
15648755,4.4,67,37,,快餐简餐,大兴区,距市中心16.6km
4936213,4.4,67,72,劲松/潘家园地区,小吃,丰台区,距市中心4.7km
15587538,4.4,67,90,永定门/南站/大红门/南苑地区,烧烤,丰台区,距市中心5.5km
12654242,4.4,67,29,马甸/安贞地区,快餐简餐,西城区,距市中心5.7km
8538663,4.4,66,63,大兴北京新机场地区,烧烤,大兴区,距市中心11.3km
4946051,4.4,66,26,,小吃,丰台区,距市中心13km
7021825,4.4,66,115,香山/八大处风景区,西北菜,海淀区,距市中心18.1km
4941273,4.4,66,88,上地产业园/西三旗,北京菜,海淀区,距市中心18.1km
281089,4.4,66,20,回龙观/天通苑地区,,昌平区,距市中心18.8km
338392,4.4,66,57,,面包甜点,顺义区,距市中心22.8km
4966834,4.4,66,21,劲松/潘家园地区,小吃,丰台区,距市中心5.4km
4947608,4.4,65,47,西直门/北京展览馆地区,西北菜,海淀区,距市中心10.1km
15503708,4.4,65,31,,面包甜点,海淀区,距市中心11.1km
8585600,4.4,65,108,,北京菜,大兴区,距市中心18.3km
12054017,4.4,65,112,,火锅,海淀区,距市中心23.3km
12589368,4.4,65,27,,面包甜点,西城区,距市中心3km
15963106,4.4,65,28,三里屯/工体/东直门地区,快餐简餐,东城区,距市中心5km
4938859,4.4,65,32,西直门/北京展览馆地区,快餐简餐,海淀区,距市中心8.8km
8591400,4.4,63,42,,快餐简餐,大兴区,距市中心17.8km
16008006,4.4,63,19,大兴北京新机场地区,快餐简餐,大兴区,距市中心17.8km
12573465,4.4,63,101,,北京菜,昌平区,距市中心18.3km
15541387,4.4,63,50,亦庄地区,,通州区,距市中心18.5km
4927608,4.4,63,69,前门/天坛公园/崇文门,小吃,西城区,距市中心1km
11551676,4.4,63,101,,烧烤,东城区,距市中心2.5km
21382977,4.4,63,104,沙河大学城/上庄地区,川菜,昌平区,距市中心29km
13950294,4.4,63,55,,小吃,西城区,距市中心4.2km
11637526,4.4,63,26,,面包甜点,西城区,距市中心5.7km
15500862,4.4,63,40,永定门/南站/大红门/南苑地区,川菜,丰台区,距市中心7.2km
8588733,4.4,62,81,亦庄地区,西餐,大兴区,距市中心13.1km
15963576,4.4,62,83,,小吃,海淀区,距市中心17.5km
15456148,4.4,62,123,回龙观/天通苑地区,北京菜,昌平区,距市中心20.8km
4979259,4.4,62,23,后海/南锣鼓巷地区,面包甜点,东城区,距市中心3.7km
7040969,4.4,62,99,西单/金融街地区,本帮菜,西城区,距市中心4km
18546364,4.4,62,145,三里屯/工体/东直门地区,日本料理,朝阳区,距市中心5km
4949218,4.4,62,17,,小吃,西城区,距市中心6km
4962163,4.4,62,55,永定门/南站/大红门/南苑地区,川菜,丰台区,距市中心7.2km
8591171,4.4,61,68,大兴北京新机场地区,小吃,大兴区,距市中心20.1km
12214817,4.4,61,47,北京西站/丽泽商务区,小吃,西城区,距市中心7.4km
15457653,4.4,60,74,,西餐,东城区,距市中心1.3km
11979614,4.4,60,38,房山风景区,小吃,房山区,距市中心23.8km
15926329,4.4,60,29,前门/天坛公园/崇文门,火锅,东城区,距市中心2.6km
4955228,4.4,60,95,,面包甜点,房山区,距市中心42.3km
11222085,4.4,60,33,天安门/王府井地区,面包甜点,东城区,距市中心735m
7022029,4.4,60,43,,小吃,海淀区,距市中心9.4km
15498281,4.4,59,117,永定门/南站/大红门/南苑地区,韩国料理,丰台区,距市中心10.5km
5563902,4.4,59,53,,面包甜点,怀柔区,
15590289,4.4,58,130,上地产业园/西三旗,火锅,海淀区,距市中心16.1km
21136220,4.4,58,30,国贸地区,快餐简餐,东城区,距市中心3.6km
15950394,4.4,57,107,望京/酒仙桥/798地区,湘菜,朝阳区,距市中心13.9km
4938493,4.4,57,34,公主坟/五棵松/石景山游乐园地区,快餐简餐,石景山区,距市中心17.8km
7038552,4.4,57,42,上地产业园/西三旗,面包甜点,海淀区,距市中心17km
15633533,4.4,57,17,环球影城度假区及周边,快餐简餐,通州区,距市中心25.1km
12142734,4.4,57,34,三里屯/工体/东直门地区,小吃,东城区,距市中心4.2km
17512411,4.4,57,30,,快餐简餐,密云区,
4968733,4.4,56,36,永定门/南站/大红门/南苑地区,面包甜点,丰台区,距市中心10.6km
4954669,4.4,56,67,环球影城度假区及周边,,通州区,距市中心22.1km
8596513,4.4,56,49,,小吃,丰台区,距市中心6.5km
17518330,4.4,55,106,,徽菜,海淀区,距市中心12km
15683428,4.4,55,27,环球影城度假区及周边,小吃,通州区,距市中心21.5km
7032037,4.4,55,66,顺义温泉休闲区,烧烤,顺义区,距市中心31.6km
18585188,4.4,55,85,三里屯/工体/东直门地区,火锅,东城区,距市中心4.5km
15491917,4.4,54,90,,火锅,大兴区,距市中心25.3km
12070620,4.4,54,32,北京西站/丽泽商务区,快餐简餐,丰台区,距市中心8.5km
8585405,4.4,54,99,中关村/五道口,火锅,海淀区,距市中心9.5km
22516829,4.4,54,130,,鲁菜,丰台区,距市中心9km
15678552,4.4,53,115,中关村/五道口,川菜,海淀区,距市中心11.9km
4975299,4.4,53,99,中关村/五道口,云南菜,海淀区,距市中心11km
16999591,4.4,53,20,,快餐简餐,丰台区,距市中心13.8km
8628638,4.4,53,139,上地产业园/西三旗,面包甜点,昌平区,距市中心18.5km
4947734,4.4,53,248,西单/金融街地区,江浙菜,西城区,距市中心4.9km
4936418,4.4,53,194,西直门/北京展览馆地区,北京菜,海淀区,距市中心8.5km
4936070,4.4,53,267,中关村/五道口,自助餐,海淀区,距市中心9.4km
4953841,4.4,52,30,,快餐简餐,海淀区,距市中心11.4km
22517845,4.4,52,38,,咖啡店,海淀区,距市中心11.5km
15978047,4.4,52,127,,火锅,海淀区,距市中心17.8km
12119073,4.4,52,88,环球影城度假区及周边,火锅,通州区,距市中心25.1km
4943191,4.4,52,118,三里屯/工体/东直门地区,西餐,东城区,距市中心4km
4945634,4.4,52,79,,北京菜,丰台区,距市中心8km
13949200,4.4,51,55,总部基地/丰台体育中心/南宫地区,小吃,丰台区,距市中心11.8km
16995062,4.4,51,19,总部基地/丰台体育中心/南宫地区,快餐简餐,丰台区,距市中心12.5km
15472051,4.4,51,155,公主坟/五棵松/石景山游乐园地区,西餐,石景山区,距市中心15.5km
16553232,4.4,51,17,房山风景区,,房山区,距市中心26.6km
291411,4.4,51,193,三里屯/工体/东直门地区,江浙菜,朝阳区,距市中心5.7km
4950077,4.4,51,29,后海/南锣鼓巷地区,快餐简餐,西城区,距市中心5km
15430207,4.4,50,94,,川菜,丰台区,距市中心10.5km
18590435,4.4,50,1035,燕莎/朝阳公园商业区,西餐,朝阳区,距市中心6.5km
4939829,4.4,50,98,,湘菜,朝阳区,距市中心9.6km
15896454,4.4,49,37,,快餐简餐,海淀区,距市中心11km
15504153,4.4,49,70,房山风景区,自助餐,房山区,距市中心29.6km
8613903,4.4,49,34,,小吃,昌平区,距市中心38.7km
15099372,4.4,49,112,,川菜,朝阳区,距市中心4.5km
7038589,4.4,49,41,西单/金融街地区,面包甜点,西城区,距市中心4km
7032602,4.4,48,58,,湘菜,海淀区,距市中心11.3km
15096505,4.4,48,228,,日本料理,海淀区,距市中心12.1km
15494140,4.4,48,17,回龙观/天通苑地区,面包甜点,昌平区,距市中心17.3km
4945629,4.4,48,46,上地产业园/西三旗,面包甜点,海淀区,距市中心17.3km
15948588,4.4,48,35,上地产业园/西三旗,快餐简餐,海淀区,距市中心18.8km
12957693,4.4,48,26,,西北菜,丰台区,距市中心24km
17005241,4.4,48,33,,快餐简餐,顺义区,距市中心32.6km
229129,4.4,48,88,,川菜,西城区,距市中心4.2km
4952512,4.4,48,109,马甸/安贞地区,火锅,东城区,距市中心6.4km
4936003,4.4,47,58,,东北菜,海淀区,距市中心10.1km
4979586,4.4,47,26,西直门/北京展览馆地区,快餐简餐,海淀区,距市中心10.8km
15535244,4.4,47,104,中关村/五道口,烧烤,海淀区,距市中心14.4km
12443336,4.4,47,51,回龙观/天通苑地区,快餐简餐,昌平区,距市中心17.3km
12181474,4.4,47,17,,日本料理,昌平区,距市中心18.3km
4936767,4.4,46,96,通州运河商务区,北京菜,通州区,距市中心21.6km
12165088,4.4,46,33,劲松/潘家园地区,咖啡店,丰台区,距市中心6.7km
17513279,4.4,45,125,,火锅,朝阳区,距市中心14.1km
15471641,4.4,45,66,通州运河商务区,川菜,通州区,距市中心20km
120824497,4.4,45,121,国贸地区,烧烤,朝阳区,距市中心4.7km
7038738,4.4,44,95,望京/酒仙桥/798地区,云南菜,朝阳区,距市中心11.1km
22520215,4.4,44,164,,创意菜,大兴区,距市中心13.4km
12468788,4.4,44,83,,川菜,东城区,距市中心1.8km
17521298,4.4,44,30,,小吃,昌平区,距市中心30.3km
7022985,4.4,44,152,三里屯/工体/东直门地区,拉美料理,朝阳区,距市中心5.2km
273916,4.4,44,84,国展中心地区,川菜,东城区,距市中心5.7km
342060,4.4,44,94,,西北菜,东城区,距市中心666m
12109745,4.4,44,64,永定门/南站/大红门/南苑地区,川菜,丰台区,距市中心7.5km
4981828,4.4,43,117,,西餐,朝阳区,距市中心11.9km
15095799,4.4,43,108,,火锅,朝阳区,距市中心3.2km
17593332,4.4,43,132,昌平城区/十三陵度假区,火锅,昌平区,距市中心34.5km
15478897,4.4,43,106,国贸地区,火锅,东城区,距市中心3.5km
16094128,4.4,43,52,昌平城区/十三陵度假区,东北菜,昌平区,距市中心37.1km
4944055,4.4,43,28,天安门/王府井地区,面包甜点,西城区,距市中心4.2km
15882681,4.4,43,248,,西餐,朝阳区,距市中心7.7km
4940811,4.4,43,65,西直门/北京展览馆地区,川菜,海淀区,距市中心9km
14045333,4.4,42,24,沙河大学城/上庄地区,,昌平区,距市中心29.1km
332274,4.4,42,260,西单/金融街地区,粤菜,西城区,距市中心4km
16997052,4.4,41,37,大兴北京新机场地区,快餐简餐,大兴区,距市中心20.3km
15970611,4.4,41,70,首都机场/新国展地区,小吃,顺义区,距市中心24.3km
8593967,4.4,41,113,,火锅,门头沟区,距市中心26.1km
4948593,4.4,41,93,昌平城区/十三陵度假区,火锅,昌平区,距市中心39.1km
4937753,4.4,41,253,国贸地区,日本料理,朝阳区,距市中心4.7km
4936439,4.4,40,157,前门/天坛公园/崇文门,鲁菜,西城区,距市中心1.3km
4936684,4.4,40,111,西单/金融街地区,湘菜,西城区,距市中心3.7km
4989606,4.4,39,61,前门/天坛公园/崇文门,西餐,东城区,距市中心1.1km
16564946,4.4,39,17,,快餐简餐,丰台区,距市中心13.9km
12203592,4.4,39,185,,自助餐,大兴区,距市中心15.6km
8591317,4.4,39,64,大兴北京新机场地区,北京菜,大兴区,距市中心18.1km
4957216,4.4,39,72,公主坟/五棵松/石景山游乐园地区,烧烤,石景山区,距市中心18.3km
270275,4.4,39,127,三里屯/工体/东直门地区,烧烤,东城区,距市中心4.4km
22510690,4.4,38,314,望京/酒仙桥/798地区,自助餐,朝阳区,距市中心11.3km
15428777,4.4,38,103,大兴北京新机场地区,川菜,大兴区,距市中心18.1km
4976957,4.4,37,27,天安门/王府井地区,面包甜点,东城区,距市中心1.1km
4944853,4.4,37,108,,火锅,通州区,距市中心20km
12466331,4.4,37,38,,小吃,东城区,距市中心3.6km
15457036,4.4,37,309,西单/金融街地区,西餐,西城区,距市中心3.8km
12522282,4.4,37,283,西单/金融街地区,日本料理,西城区,距市中心4km
11511688,4.4,37,230,西直门/北京展览馆地区,自助餐,海淀区,距市中心7.4km
7029587,4.4,36,122,总部基地/丰台体育中心/南宫地区,烧烤,丰台区,距市中心11.8km
4940566,4.4,36,29,总部基地/丰台体育中心/南宫地区,西北菜,丰台区,距市中心14.1km
4958234,4.4,36,108,大兴北京新机场地区,北京菜,大兴区,距市中心16.1km
15959151,4.4,36,17,公主坟/五棵松/石景山游乐园地区,快餐简餐,石景山区,距市中心19.6km
8631746,4.4,36,28,三里屯/工体/东直门地区,,东城区,距市中心4.2km
16565386,4.4,36,137,西单/金融街地区,火锅,西城区,距市中心4.5km
12213529,4.4,35,70,,新疆菜,朝阳区,距市中心10.3km
4943002,4.4,35,145,公主坟/五棵松/石景山游乐园地区,,海淀区,距市中心16.6km
